STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
Booster Juice,53.54352951049805,-113.49243927001953,431,Mucho Burrito,53.467327,-113.4945,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],24,431,OkH5E55n6FHpGWB19Dgdog,Mucho Burrito,10329 - 34th Avenue NW,T6J 6V1,"{""RestaurantsPriceRange2"":""1"",""RestaurantsAttire"":""u'casual'"",""BikeParking"":""True"",""OutdoorSeating"":""False"",""Caters"":""True"",""RestaurantsReservations"":""False"",""Alcohol"":""u'none'"",""GoodForKids"":""True"",""HasTV"":""True"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'average'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""False""}",2.5,"Mexican, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,100565,Mucho Burrito,53.540577,-113.419685,[0.],24,100565,Gj9Yp4j27cBl31e4R2FP1g,Mucho Burrito,"5015 101 Avenue NW, Suite 130",T6A,"{""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""GoodForKids"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""HasTV"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True""}",2.5,"Restaurants, Mexican"
Booster Juice,53.54352951049805,-113.49243927001953,100467,Boston Pizza,53.522846,-113.62384,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",24,100467,Do61v9fjRDwhK_Zul1ll4g,Boston Pizza,1678-8882 170 St NW,T5T 4M2,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""True"",""BikeParking"":""True"",""RestaurantsAttire"":""u'casual'"",""HasTV"":""True"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""u'loud'"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""Alcohol"":""u'full_bar'"",""OutdoorSeating"":""False"",""Caters"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""WiFi"":""'free'"",""RestaurantsDelivery"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",2.5,"Italian, Pizza, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,60615,McDonalds,53.46825,-113.48694,"[261.6 270.8   0.   74.2 116.  173.4 400.6  97.4 144.3 335.2 350.4 415.7
  18.1  18.9  93.9 265.4 430.7 418.  190.6 273.5 327.4 435.  483.  479.9
 493.8]",24,60615,A1hHP1HZfebuI9-sdieZBQ,McDonalds,34 Avenue 99 Street,T5V 1T8,"{""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""True"",""Caters"":""False"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""1"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""WiFi"":""u'free'"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'quiet'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking"":""True"",""Alcohol"":""u'none'"",""GoodForMeal"":""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"",""DriveThru"":""True"",""RestaurantsDelivery"":""True""}",2.0,"Fast Food, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,1761,Starbucks,53.423977,-113.51429,[434.  387.9  82.2   0.   85.9],24,1761,KPnJ3hdHljTWbsq_mx5oZQ,Starbucks,961 James Mowatt Trail,T6W 0J6,"{""OutdoorSeating"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""1"",""HasTV"":""False"",""NoiseLevel"":""u'quiet'"",""BikeParking"":""True"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""False"",""Caters"":""False"",""GoodForKids"":""False"",""Alcohol"":""u'none'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsDelivery"":""True"",""WiFi"":""u'free'"",""DriveThru"":""True""}",2.5,"Cafes, Food, Coffee & Tea, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,83664,The Canadian Brewhouse,53.54591,-113.50997,[267.  223.6 114.3 407.4  26.7   0. ],24,83664,MMOeXmCQ0MCWl4OInCnfWQ,The Canadian Brewhouse,10338 - 109 Street,T5J 4X9,"{""RestaurantsAttire"":""u'casual'"",""BikeParking"":""True"",""GoodForKids"":""False"",""RestaurantsPriceRange2"":""2"",""HasTV"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsDelivery"":""False"",""Caters"":""True"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsTakeOut"":""True"",""WiFi"":""'free'"",""NoiseLevel"":""u'loud'"",""Alcohol"":""u'full_bar'"",""RestaurantsReservations"":""True"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"",""GoodForDancing"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}",3.5,"Canadian (New), Sports Bars, Nightlife, Restaurants, Bars"
Booster Juice,53.54352951049805,-113.49243927001953,29082,Albert's Family Restaurant,53.5212,-113.45697,[  0.  251.9 251.4],24,29082,aNr8RvDKMv9EDuWJ3_OMbw,Albert's Family Restaurant,Bonnie Doon Mall,T6G 2C5,"{""RestaurantsDelivery"":""False"",""RestaurantsTakeOut"":""False"",""RestaurantsReservations"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""GoodForKids"":""False"",""Alcohol"":""'beer_and_wine'"",""NoiseLevel"":""'average'"",""RestaurantsAttire"":""'casual'"",""RestaurantsGoodForGroups"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""DriveThru"":""False""}",3.0,"Breakfast & Brunch, Fast Food, American (Traditional), Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,5685,Italian Bakery,53.551243,-113.48941,[  0.  257.1],24,5685,b9HRLKTN-SEF5EOmkU-IoA,Italian Bakery,10646 97 St NW,T5H 2L6,"{""RestaurantsAttire"":""u'casual'"",""RestaurantsGoodForGroups"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""BikeParking"":""True"",""RestaurantsPriceRange2"":""1"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""OutdoorSeating"":""False"",""WiFi"":""u'no'"",""RestaurantsReservations"":""False"",""HasTV"":""False"",""NoiseLevel"":""u'average'"",""Alcohol"":""u'none'"",""GoodForKids"":""True"",""Caters"":""True""}",4.0,"Bakeries, Restaurants, Italian, Food"
Booster Juice,53.54352951049805,-113.49243927001953,55546,Red Swan Pizza,53.520115,-113.487274,"[488.6 418.6 406.8 253.7 453.2 158.3   0.  408.9 169.9 163.  208.4 190.4
 421.9 248.5 348.4 398.7 372.9 457.3 483.8]",24,55546,2POgnNz3br94YBco7z1UwA,Red Swan Pizza,10046 82 Avenue NW,T6E 1Z3,,4.5,"Pizza, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,23033,The Keg Steakhouse + Bar,53.59991,-113.56195,[0.],24,23033,RCh0wxJqytmO1F-yh_Fnxg,The Keg Steakhouse + Bar,13960 137th Avenue NW,T5L 5H1,"{""RestaurantsDelivery"":""False"",""OutdoorSeating"":""True"",""RestaurantsPriceRange2"":""3"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsTakeOut"":""True"",""WiFi"":""u'free'"",""BestNights"":""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""RestaurantsTableService"":""True"",""BikeParking"":""True"",""RestaurantsReservations"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""NoiseLevel"":""u'loud'"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"",""Caters"":""False"",""RestaurantsAttire"":""u'casual'"",""HappyHour"":""True"",""GoodForKids"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': None}""}",4.0,"Nightlife, Restaurants, Bars, Steakhouses, Seafood"
Booster Juice,53.54352951049805,-113.49243927001953,67531,Glow Juicery,53.515697,-113.49697,"[201.3 183.4 305.6 168.5 400.6 426.6 476.9 227.4 250.4   0.  230.4 384.3
 184.3 460.7 303.4 127.2 383.4  51.8  16.1 382.9 412.4 406.8 323.3 422.2
 184.6 139.8 140.2 367.5 451.4 480.2 394.2]",24,67531,te5sgAiFErUc2kZh6piq1Q,Glow Juicery,7911A - 104 Street,T5K 0Z6,"{""RestaurantsTakeOut"":""True"",""Caters"":""False"",""NoiseLevel"":""u'quiet'"",""RestaurantsPriceRange2"":""4"",""Alcohol"":""u'none'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsDelivery"":""False"",""GoodForKids"":""True"",""BikeParking"":""True"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""OutdoorSeating"":""False"",""RestaurantsAttire"":""u'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsTableService"":""False""}",2.5,"Juice Bars & Smoothies, Food, Live/Raw Food, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,72681,The Burger's Priest,53.541256,-113.50987,"[402.6 418.1 391.  313.6 430.  459.8 122.1 175.3 257.3 490.  391.8 400.1
   0.  125.6 375.7   6.  369.3 290.9 265.4 261.7]",24,72681,TnDyCA5CvrBt2HKouXCa8w,The Burger's Priest,10148 109th Street NW,T5J 1M7,"{""OutdoorSeating"":""False"",""Alcohol"":""u'none'"",""BusinessAcceptsCreditCards"":""True"",""Caters"":""False"",""RestaurantsTableService"":""False"",""WiFi"":""'no'"",""RestaurantsReservations"":""False"",""DriveThru"":""False"",""RestaurantsAttire"":""'casual'"",""RestaurantsTakeOut"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsPriceRange2"":""2"",""GoodForKids"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsDelivery"":""True"",""BikeParking"":""True"",""NoiseLevel"":""'average'"",""RestaurantsGoodForGroups"":""True"",""HasTV"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}",3.5,"Restaurants, American (Traditional), Fast Food, Burgers"
Booster Juice,53.54352951049805,-113.49243927001953,15943,Cinnaholic,53.540554,-113.508,[390.1 318.1 254.5 464.6 275.3  52.5   0.  190.8 203.6 104.6],24,15943,WP_6VEuZv_HYqdJGAXIG1w,Cinnaholic,10075 109 Street NW,T5J 0J7,"{""RestaurantsGoodForGroups"":""False"",""Alcohol"":""u'none'"",""RestaurantsTableService"":""False"",""GoodForKids"":""True"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsPriceRange2"":""1"",""Caters"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""HasTV"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsReservations"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""WiFi"":""'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.5,"Vegan, Food, Desserts, Donuts, Restaurants, Bakeries"
Booster Juice,53.54352951049805,-113.49243927001953,48736,McDonald's,53.424458,-113.51428,[  0.   21.5 342.2  69.3 262.1 190.1  77.9 312.5 357.7 491.1],24,48736,8MzlreHr5tUxXM_Maqm1eg,McDonald's,11053 Ellerslie Road,T6W 1S1,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""Alcohol"":""u'none'"",""RestaurantsReservations"":""False"",""NoiseLevel"":""u'loud'"",""Caters"":""False"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""1"",""HasTV"":""True"",""GoodForKids"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""BikeParking"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""WiFi"":""'free'"",""OutdoorSeating"":""True"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsDelivery"":""True""}",2.0,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food"
Booster Juice,53.54352951049805,-113.49243927001953,66266,80 Flavours Ice Cream,53.47648,-113.491196,[0.],24,66266,scrFzCIy6TTHu1nnYsJdFg,80 Flavours Ice Cream,4025 Gateway Boulevard,T6J 5H2,"{""RestaurantsPriceRange2"":""1"",""WiFi"":""u'no'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""BikeParking"":""True""}",4.0,"Ice Cream & Frozen Yogurt, Comfort Food, Restaurants, Food"
Booster Juice,53.54352951049805,-113.49243927001953,87019,Mucho Burrito,53.52137,-113.51159,[0.],24,87019,-s8G4_7aF8IxlAq6p1w4rw,Mucho Burrito,8505 109 Street,T6G,"{""RestaurantsAttire"":""'casual'"",""RestaurantsDelivery"":""True"",""RestaurantsTableService"":""False"",""NoiseLevel"":""u'quiet'"",""RestaurantsReservations"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsPriceRange2"":""2"",""WiFi"":""'free'"",""BikeParking"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""OutdoorSeating"":""False"",""HasTV"":""True"",""GoodForKids"":""True"",""Caters"":""True"",""RestaurantsGoodForGroups"":""True"",""DogsAllowed"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Alcohol"":""'beer_and_wine'"",""RestaurantsTakeOut"":""True"",""WheelchairAccessible"":""False"",""HappyHour"":""False""}",2.0,"Restaurants, Mexican"
Booster Juice,53.54352951049805,-113.49243927001953,77030,Garden Bakery,53.549606,-113.49287,"[351.9 285.7 165.3 263.2 344.3 366.  308.6 352.9   0.  209.6 103.1 253.7
 479.4 297.6 318.6 382.1 361.5 485.4]",24,77030,b-4xNydyGmdv2bGFOHTgdw,Garden Bakery,10019 106 Avenue NW,T5H 0N8,"{""Caters"":""False"",""HasTV"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""GoodForKids"":""True"",""Alcohol"":""u'none'"",""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""WiFi"":""'no'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""NoiseLevel"":""u'loud'"",""RestaurantsReservations"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""BikeParking"":""False""}",3.5,"Bakeries, Breakfast & Brunch, Chinese, Restaurants, Coffee & Tea, Food"
Booster Juice,53.54352951049805,-113.49243927001953,70103,Boston Pizza,53.485725,-113.495575,[347.   0.],24,70103,m0Q17VfpSksU2zoMqeIHQg,Boston Pizza,4804 Calgary Trl NW,T6H 5H5,"{""Alcohol"":""'full_bar'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""OutdoorSeating"":""True"",""GoodForKids"":""True"",""HasTV"":""True"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""NoiseLevel"":""'average'"",""BikeParking"":""True"",""GoodForMeal"":""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""True"",""RestaurantsAttire"":""'casual'"",""WiFi"":""'free'""}",3.0,"Pizza, Italian, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,58139,Subway,53.557377,-113.50251,[463.2 459.9 417.7 344.4   0.  382.1 450.9],24,58139,Om6OwVsJ_t2XHQBYKnlcHg,Subway,10551 Kingsway Avenue,T5H 4K1,"{""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""WiFi"":""u'free'"",""Caters"":""True"",""RestaurantsDelivery"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsAttire"":""u'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsPriceRange2"":""1"",""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""HasTV"":""True""}",3.5,"Fast Food, Sandwiches, Restaurants"
Booster Juice,53.54352951049805,-113.49243927001953,109531,Fatburger,53.553524,-113.613655,[ 85.5   0.   32.7 115.5],24,109531,3c7UBeTh9A-VfRCyQ5GyCA,Fatburger,16952 107th Avenue NW,T5P 4C3,"{""Caters"":""True"",""BikeParking"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""WiFi"":""u'no'"",""HasTV"":""True"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""DriveThru"":""False"",""NoiseLevel"":""u'average'"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""True""}",3.0,"Fast Food, Burgers, Food, Restaurants"
