STORE ID,STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
431,Mucho Burrito,53.46732711791992,-113.49449920654297,125200,Brooklyn Tomato,53.459755,-113.49384,343.5,21,125200,8zKNW6Ehdg11EZFvY9dc-A,Brooklyn Tomato,"2920 Calgary Trail NW, Ste 104",T6J 2G8,"{""OutdoorSeating"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsTakeOut"":""True"",""HasTV"":""True"",""Alcohol"":""u'beer_and_wine'"",""RestaurantsTableService"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsGoodForGroups"":""True"",""Caters"":""True"",""BikeParking"":""True"",""WiFi"":""u'free'"",""GoodForKids"":""True"",""RestaurantsAttire"":""u'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsReservations"":""True"",""WheelchairAccessible"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"",""RestaurantsDelivery"":""True""}",4.5,"Restaurants, Vietnamese"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,67454,Wendy's,53.46717,-113.49041,454.8,21,67454,pq7ojvhTFGaynpLZFyX4Bg,Wendy's,10195 - 34th Avenue,T6E 6J8,"{""RestaurantsDelivery"":""False"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""False"",""RestaurantsReservations"":""False"",""RestaurantsAttire"":""'casual'"",""RestaurantsPriceRange2"":""1"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""HasTV"":""True""}",2.5,"Fast Food, Restaurants, Burgers, Canadian (New)"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,110857,The Chopped Leaf,53.466137,-113.493484,124.6,21,110857,EVuFqRrr-VZeAhIRV3uiuw,The Chopped Leaf,3356 Gateway Boulvard,T6J,"{""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""False"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""WiFi"":""u'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""BikeParking"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""Alcohol"":""'none'"",""HasTV"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""'casual'"",""Caters"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True""}",3.5,"Restaurants, Salad, Vegetarian, Sandwiches, Gluten-Free"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,111868,Japanese Village,53.463917,-113.494705,152.9,21,111868,Rn3DtOiuJtc3whFySWXs5Q,Japanese Village,2940 Calgary Trail NW,T6J 7C2,"{""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""u'very_loud'"",""RestaurantsTakeOut"":""True"",""Alcohol"":""u'full_bar'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""GoodForKids"":""True"",""Caters"":""True"",""HasTV"":""True"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""True"",""WiFi"":""u'free'"",""RestaurantsGoodForGroups"":""True"",""WheelchairAccessible"":""True"",""Ambience"":""{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"",""DogsAllowed"":""False"",""RestaurantsTableService"":""True"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsReservations"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsPriceRange2"":""3"",""BikeParking"":""False""}",3.0,"Japanese, Restaurants, Steakhouses, Sushi Bars"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,42618,KFC,53.467205,-113.49329,134.1,21,42618,2Z_ieKzYIIxt6iB3lgPnJQ,KFC,10321 - 34th Avenue,T6J 6V1,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""RestaurantsAttire"":""'casual'"",""GoodForKids"":""True"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""DriveThru"":""True"",""RestaurantsDelivery"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""HasTV"":""True"",""BikeParking"":""True"",""OutdoorSeating"":""None"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",2.5,"Chicken Wings, Chicken Shop, American (Traditional), Fast Food, Restaurants"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,114379,Chili's Texas Grill,53.467228,-113.49503,59.5,21,114379,xgPbILU4BRWZqedqyRotPg,Chili's Texas Grill,10333 34th Avenue,T6J 6V1,"{""BikeParking"":""True"",""HasTV"":""True"",""OutdoorSeating"":""True"",""RestaurantsPriceRange2"":""2"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsReservations"":""True"",""WiFi"":""u'no'"",""RestaurantsDelivery"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""Caters"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""GoodForKids"":""True"",""Alcohol"":""u'full_bar'"",""BusinessAcceptsCreditCards"":""True""}",3.5,"Sports Bars, Canadian (New), Nightlife, American (New), Bars, Tex-Mex, Restaurants"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,49557,Montana's BBQ & Bar,53.47621,-113.49488,396.1,21,49557,-iOgafQZPQAiLJZwegPseQ,Montana's BBQ & Bar,10330 G A Macdonald Ave Nw,T6J 6R7,"{""OutdoorSeating"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsAttire"":""u'casual'"",""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""WiFi"":""u'no'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""NoiseLevel"":""u'average'"",""RestaurantsReservations"":""True"",""Caters"":""False"",""RestaurantsDelivery"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}",2.0,"American (Traditional), Steakhouses, Comfort Food, Restaurants, Canadian (New)"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,58616,Jollibee,53.473957,-113.49472,294.9,21,58616,w7STzUTtrVoHSvqRbwMp4A,Jollibee,"3803 Calgary Trail Nw, #914",T6J 7A9,"{""RestaurantsGoodForGroups"":""True"",""Caters"":""False"",""Alcohol"":""u'none'"",""DriveThru"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""NoiseLevel"":""u'average'"",""DogsAllowed"":""False"",""RestaurantsReservations"":""False""}",3.5,"Restaurants, Chicken Shop, Fast Food, Filipino"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,67542,Wild Wing,53.47182,-113.49509,209.6,21,67542,bahXyVAoRAWWxbwmFtuEdA,Wild Wing,640 - 3803 Calgary Trial,T6J 5M8,"{""NoiseLevel"":""u'average'"",""Alcohol"":""u'full_bar'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsPriceRange2"":""2"",""Caters"":""False"",""WiFi"":""u'no'"",""RestaurantsGoodForGroups"":""True"",""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""BikeParking"":""True"",""RestaurantsReservations"":""False"",""GoodForMeal"":""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""OutdoorSeating"":""True"",""RestaurantsDelivery"":""True""}",2.5,"Restaurants, Chicken Wings"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,44302,Twisted Yogurt,53.471638,-113.494286,192.6,21,44302,nQlzO7-kweYNpuH4HjKpTw,Twisted Yogurt,"3803 Calgary Trail, Suite 650",T6J 7A9,"{""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""NoiseLevel"":""u'quiet'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""False"",""BikeParking"":""True"",""WiFi"":""u'no'""}",3.0,"Food, Ice Cream & Frozen Yogurt, Restaurants, Bistros"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,2464,IHOP,53.474373,-113.4942,314.1,21,2464,wgAOla9CZxzuLMyEPvl3Ng,IHOP,"3921 Calgary Trail, South Park Centre, South Park Centre",T6H 4J8,"{""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Alcohol"":""u'none'"",""WiFi"":""u'no'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""u'casual'"",""BikeParking"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsPriceRange2"":""2"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""Caters"":""False"",""RestaurantsTableService"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"",""ByAppointmentOnly"":""False"",""CoatCheck"":""False"",""HasTV"":""True"",""HappyHour"":""False"",""BusinessAcceptsCreditCards"":""True"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""True"",""RestaurantsReservations"":""True""}",3.0,"Restaurants, Breakfast & Brunch, American (Traditional)"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,94319,Harvey's,53.468094,-113.495125,77.4,21,94319,1zqsGhxOCs4rtGasfBUbuA,Harvey's,10350 34 Avenue NW,T6J 7A2,"{""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""1"",""RestaurantsAttire"":""'casual'"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""BikeParking"":""True"",""RestaurantsDelivery"":""True"",""DriveThru"":""True""}",4.0,"Burgers, Restaurants, Fast Food, American (Traditional)"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,110410,Nomiya,53.471962,-113.495094,215.9,21,110410,qzqR-O_gi6eDeXbV0Yjjow,Nomiya,"3803 Calgary Trail, Unit 646",T6J 2X8,"{""OutdoorSeating"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""NoiseLevel"":""u'average'"",""RestaurantsDelivery"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""WiFi"":""u'no'"",""GoodForKids"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsReservations"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""'beer_and_wine'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""Caters"":""False"",""BikeParking"":""True"",""HappyHour"":""True"",""HasTV"":""True""}",3.5,"Ramen, Noodles, Japanese, Sushi Bars, Restaurants, Tapas Bars"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,108738,Denny's,53.469814,-113.49286,213.1,21,108738,RoJLKWj1alcwWzuHCrdgIw,Denny's,3604 Gateway Blvd,T6J 7A9,"{""BikeParking"":""True"",""Alcohol"":""u'beer_and_wine'"",""RestaurantsReservations"":""False"",""Caters"":""False"",""GoodForKids"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""'casual'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': None, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}"",""NoiseLevel"":""'quiet'"",""HasTV"":""True"",""OutdoorSeating"":""True"",""WiFi"":""u'free'""}",2.5,"Diners, Breakfast & Brunch, American (Traditional), Restaurants"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,129257,Olive Garden Italian Restaurant,53.47751,-113.49297,482.2,21,129257,fdfbWBkI_4HCpbA_6QSk2A,Olive Garden Italian Restaurant,4110 Gateway Boulevard NW,T6J 6S7,"{""HasTV"":""False"",""GoodForKids"":""True"",""RestaurantsPriceRange2"":""2"",""Caters"":""True"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""NoiseLevel"":""u'average'"",""BikeParking"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""Alcohol"":""u'full_bar'"",""WheelchairAccessible"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsTableService"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""BusinessAcceptsCreditCards"":""True"",""WiFi"":""'free'"",""RestaurantsReservations"":""False""}",3.0,"Italian, Restaurants, Soup, Salad, Nightlife, Bars, Wine Bars"
431,Mucho Burrito,53.46732711791992,-113.49449920654297,18675,Red Lobster,53.477512,-113.49485,453.2,21,18675,L5Hdck6IhHmryDdRRv8U_g,Red Lobster,4111 Calgary Trail South,T6J 6S6,"{""RestaurantsReservations"":""False"",""Caters"":""False"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""GoodForKids"":""True"",""BikeParking"":""False"",""HasTV"":""True"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""u'full_bar'"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'average'"",""WheelchairAccessible"":""True"",""GoodForMeal"":""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""WiFi"":""u'free'"",""DriveThru"":""False"",""RestaurantsTakeOut"":""False"",""RestaurantsAttire"":""u'casual'"",""RestaurantsDelivery"":""True"",""BusinessParking"":""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}""}",2.5,"American (Traditional), Barbeque, Canadian (New), Restaurants, Seafood, American (New)"
471,McDonald's,53.57070541381836,-113.53548431396484,335,Big Al's House Of Blues,53.570473,-113.53629,90.5,18,335,hmoyJnGSuBaZZObtssvU0w,Big Al's House Of Blues,12402 118 Avenue,T5L 2K4,"{""GoodForDancing"":""True"",""BestNights"":""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Alcohol"":""u'full_bar'"",""Smoking"":""u'outdoor'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HappyHour"":""True"",""CoatCheck"":""False"",""BikeParking"":""True"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'loud'"",""RestaurantsGoodForGroups"":""True"",""Music"":""{}"",""GoodForKids"":""False"",""HasTV"":""False"",""RestaurantsPriceRange2"":""2""}",4.0,"Canadian (New), Restaurants, Music Venues, Arts & Entertainment, Bars, Jazz & Blues, Nightlife"
586,Boston Pizza,53.453407287597656,-113.5146713256836,78426,McDonald's,53.453476,-113.51352,128.1,15,78426,IThvWu5a659nF3bk-wzgcg,McDonald's,11007 23rd Avenue,T6J 5P4,"{""BikeParking"":""True"",""RestaurantsGoodForGroups"":""True"",""Caters"":""False"",""WiFi"":""'free'"",""OutdoorSeating"":""True"",""HasTV"":""True"",""RestaurantsAttire"":""'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""GoodForKids"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""'average'"",""RestaurantsTakeOut"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsPriceRange2"":""1"",""RestaurantsReservations"":""False"",""DriveThru"":""True"",""RestaurantsDelivery"":""True"",""Alcohol"":""'none'"",""BusinessAcceptsCreditCards"":""True""}",2.0,"Burgers, Fast Food, Restaurants, Food, Coffee & Tea"
586,Boston Pizza,53.453407287597656,-113.5146713256836,83750,Brewsters Brewing Company & Restaurant,53.45488,-113.515076,79.3,15,83750,mKKuShu5EQolhOeih90V4w,Brewsters Brewing Company & Restaurant,2335 111th Street NW,T6J 5E5,"{""Caters"":""False"",""OutdoorSeating"":""True"",""RestaurantsDelivery"":""False"",""GoodForKids"":""False"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""u'casual'"",""Alcohol"":""u'full_bar'"",""WiFi"":""u'no'"",""RestaurantsReservations"":""True"",""BikeParking"":""True"",""RestaurantsGoodForGroups"":""True"",""NoiseLevel"":""'average'"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsTakeOut"":""False"",""DogsAllowed"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""HasTV"":""True""}",3.0,"Food, Nightlife, American (New), Bars, American (Traditional), Breweries, Sports Bars, Restaurants, Canadian (New)"
860,Moxie's Grill & Bar,53.59782028198242,-113.57069396972656,81713,The Tea Place,53.59806,-113.57295,251.3,5,81713,afkw4ZMsFhMyWpYn5xHCYg,The Tea Place,13671 Street Albert Trail NW,T5L 5E7,"{""BikeParking"":""True"",""NoiseLevel"":""u'quiet'"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""u'none'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""GoodForKids"":""True"",""HasTV"":""False"",""OutdoorSeating"":""False"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2"":""1"",""WiFi"":""u'free'"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""False"",""Caters"":""True"",""DogsAllowed"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""ByAppointmentOnly"":""False"",""RestaurantsTableService"":""False""}",4.0,"Coffee & Tea, Restaurants, Sandwiches, Food"
